id	nombre
677	997-52-7229
678	117-48-3113
679	636-29-8609
680	103-48-7317
681	464-28-1473
682	553-20-6922
683	211-09-8107
684	743-26-7953
685	755-04-3128
686	241-26-6712
687	495-22-7842
688	145-17-1095
689	490-64-4143
690	271-86-7783
691	431-91-6177
692	690-34-6205
693	610-97-3016
694	872-13-4729
695	211-83-5851
696	603-77-5384
697	782-07-0097
698	127-74-2608
699	136-73-3517
700	580-49-0445
701	859-52-3816
702	956-36-0912
703	905-52-7349
704	663-86-8739
705	949-93-3683
706	675-19-6855
707	294-86-2208
708	445-95-5058
709	847-14-8610
710	251-72-3234
711	881-75-0809
712	751-42-3449
713	406-68-5490
714	206-04-2200
715	966-37-5885
716	210-90-1106
717	655-76-6539
718	726-42-9672
719	301-16-2490
720	631-73-1524
721	397-70-8854
722	624-05-1908
723	148-20-3107
724	185-23-9928
725	654-17-0320
726	265-38-0975
727	967-51-9145
728	158-66-0462
729	255-29-0067
730	722-33-5844
731	452-42-9159
732	881-54-4396
733	434-02-2078
734	632-00-6586
735	354-84-7374
736	165-68-8273
737	363-79-4750
738	682-22-9039
739	611-38-1213
740	531-76-4428
741	655-27-2438
742	793-73-5906
743	993-85-0644
744	400-69-9745
745	616-99-4196
746	961-68-2890
747	298-32-6249
748	880-53-3179
749	350-96-6958
750	662-22-0411
751	678-49-8273
752	513-17-9491
753	239-01-7269
754	845-63-8793
755	875-38-4745
756	903-90-6141
757	425-20-5118
758	984-15-2611
759	992-25-8729
760	792-67-3651
761	798-18-5213
762	343-95-7391
763	660-87-0524
764	674-74-8377
765	768-14-1237
766	951-11-3893
767	480-25-6775
768	598-71-1531
769	958-44-9284
770	444-18-1773
771	251-97-6506
772	464-35-3862
773	690-10-3223
774	864-90-7402
775	591-97-7744
776	945-12-5506
777	442-44-9694
778	663-63-6266
779	837-00-7690
780	973-77-0325
781	947-70-3996
782	412-92-1314
783	473-14-4549
784	459-75-0790
785	995-89-3830
786	355-91-9220
787	794-83-1237
788	981-16-2166
789	672-87-0363
790	389-53-3122
791	956-92-9856
792	848-07-6293
793	161-81-7849
794	748-73-8539
795	504-28-2131
796	435-30-4960
797	886-80-5787
798	619-75-5776
799	433-76-8813
800	860-58-2745
801	607-46-1661
802	301-73-5567
803	707-09-5269
804	549-71-1238
805	745-98-7950
806	496-25-6762
807	863-52-8047
808	173-86-9906
809	848-83-7220
810	857-68-3147
811	680-77-9670
812	790-13-2056
813	477-21-9959
814	383-02-5546
815	692-49-5631
816	433-43-6479
817	503-89-3367
818	843-43-6219
819	707-86-4821
820	502-88-1958
821	505-95-1547
822	166-79-4669
823	459-76-3586
824	776-39-6847
825	636-37-0033
826	445-64-8874
827	134-64-7394
828	664-36-5339
829	861-76-3394
830	157-86-7842
831	626-40-8166
832	829-54-5828
833	889-96-5429
834	733-78-0042
835	962-32-9098
836	372-10-7904
837	930-73-1287
838	779-45-7948
839	400-77-4113
840	388-83-1050
841	348-28-8994
842	452-20-6342
843	796-82-1140
844	708-44-7088
845	714-31-0808
846	399-54-1751
847	319-03-1910
848	772-84-0248
849	578-14-0210
850	424-53-4834
851	159-16-6204
852	950-03-4602
853	492-05-5183
854	944-37-5875
855	158-01-1750
856	120-10-8329
857	355-32-4399
858	260-03-5475
859	937-92-1511
860	870-46-1737
861	219-75-8680
862	507-95-5994
863	885-68-3826
864	932-01-5080
865	216-33-2816
866	507-83-6252
867	738-97-8385
868	478-87-7532
869	206-24-9789
870	147-79-4723
871	209-63-5667
872	512-27-4077
873	477-94-0146
874	553-20-3176
875	349-03-2799
876	732-36-3049
877	626-00-2830
878	122-87-4085
879	123-25-1016
880	406-16-4827
881	389-67-5620
882	653-43-5568
883	610-29-1869
884	746-84-2509
885	153-27-9835
886	405-39-6279
887	114-88-7651
888	305-04-0385
889	946-54-8487
890	332-18-7932
891	442-25-9775
892	934-68-8615
893	361-85-4168
894	407-94-9736
895	109-93-9814
896	366-93-3616
897	129-67-2709
898	139-10-1846
899	910-42-1680
900	668-28-5157
901	871-53-6805
902	412-57-8209
903	320-36-6612
904	697-67-4988
905	928-79-8109
906	497-09-9060
907	810-33-1995
908	189-30-0080
909	188-85-8813
910	615-79-3088
911	770-40-2556
912	263-89-6484
913	949-77-3673
914	420-37-9825
915	358-49-3316
916	483-33-3620
917	925-27-0972
918	987-61-6165
919	227-27-8440
920	624-55-4669
921	265-99-4058
922	319-28-9135
923	282-37-4501
924	312-14-6321
925	409-78-8443
926	410-42-8325
927	787-35-2809
928	285-71-7905
929	835-56-2392
930	989-99-2934
931	663-57-9877
932	893-05-3570
933	422-69-0985
934	772-45-4344
935	332-31-8309
936	956-23-9464
937	295-23-5954
938	269-99-0239
939	511-69-6321
940	377-62-7005
941	365-03-2740
942	113-38-4005
943	668-99-2764
944	801-62-2890
945	613-87-9343
946	966-28-6735
947	972-59-7414
948	232-81-9344
949	413-93-5489
950	985-98-0947
951	275-40-4103
952	268-30-4876
953	258-55-8241
954	712-87-5683
955	531-08-6086
956	487-10-8953
957	515-97-2286
958	125-19-1312
959	435-13-8468
960	687-35-1075
961	849-88-1914
962	334-21-0521
963	625-90-9428
964	162-86-0959
965	581-82-8109
966	792-00-1001
967	884-03-7021
968	447-74-2414
969	654-17-7253
970	174-57-8350
971	674-91-3791
972	816-22-2436
973	392-61-1724
974	501-46-3571
975	294-06-7459
976	812-08-2058
977	520-46-9775
978	314-46-8673
979	101-08-3106
980	807-01-5682
981	319-18-4517
982	198-32-1718
983	818-02-2606
984	451-57-2566
985	482-12-7683
986	907-35-3850
987	542-54-0143
988	139-51-6209
989	870-28-6647
990	163-27-5631
991	604-48-0086
992	987-39-7632
993	376-41-7858
994	213-16-1487
995	384-95-1546
996	247-35-1950
997	152-97-1983
998	920-45-8446
999	465-22-4426
1000	666-03-1996
